Local time: +3:00 UTC
ProcessId: 5820
(13500) 11:48:12.724  d: System runned under native Windows
(13500) 11:58:06.206  d: Segment step: 5700 (1 commands)
(13500) 11:58:07.922  d: Nature map advance, A on Center targeted at 10
(13500) 11:58:07.922  d: Nature map state, A @ 158->160->160, B @ 107->110->110
(14192) 11:58:12.600  m: RDP perfomance debug. dg_sent=753, dg_recv=753, warn=0, err=0, retr=0, loss=0.0
(14192) 11:58:12.600  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:58:12.600  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10475; [2, 5]: 4526; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:58:13.622  m: UDP socket perfomance debug. addr=34990, recv=753, recv_tm=99.98, deliver_tm=0.01, send=753, send_tm=0.10
(13500) 11:58:13.921  d: Nature map advance, B on Center targeted at 15
(13500) 11:58:13.921  d: Nature map state, A @ 112->110->110, B @ 107->110->110
(13500) 11:58:14.748  m: Virtual Memory Usage: 1616 mb
(14192) 11:58:15.638  W: Datagram sequence out of range. descr=(92.242.35.4:35011 47362:100), seq=31889, wnd_start=31890, wnd_size=256
(14192) 11:58:15.638  W: Datagram sequence out of range. descr=(92.242.35.4:35011 47362:100), seq=31889, wnd_start=31890, wnd_size=256
(14192) 11:58:15.642  W: Unknown ACK. descr=(92.242.35.4:35011 47362:100), seq=675, wnd_start=676, buf_size=0
(13500) 11:58:25.022  d: Nature map advance, A on Bottom targeted at 9
(13500) 11:58:25.022  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(13500) 11:58:30.523  d: Nature map advance, B on Bottom targeted at 15
(13500) 11:58:30.523  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 11:58:36.222  d: Segment step: 6000 (3 commands)
(14192) 11:58:42.602  m: RDP perfomance debug. dg_sent=765, dg_recv=765, warn=3, err=0, retr=1, loss=0.2
(14192) 11:58:42.602  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:58:42.602  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11182; [2, 5]: 3818; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:58:43.625  m: UDP socket perfomance debug. addr=34990, recv=764, recv_tm=99.98, deliver_tm=0.01, send=764, send_tm=0.11
(13500) 11:58:44.753  m: Virtual Memory Usage: 1616 mb
(13500) 11:59:06.219  d: Segment step: 6300 (0 commands)
(13500) 11:59:08.426  d: Nature map advance, B on Top targeted at 27
(13500) 11:59:08.426  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(14192) 11:59:12.602  m: RDP perfomance debug. dg_sent=773, dg_recv=773, warn=0, err=0, retr=0, loss=0.0
(14192) 11:59:12.602  m: RDP perfomance debug. polls={0; [0, 1]: 14997; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:59:12.602  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11020; [2, 5]: 3976; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:59:13.627  m: UDP socket perfomance debug. addr=34990, recv=776, recv_tm=99.98, deliver_tm=0.01, send=776, send_tm=0.10
(13500) 11:59:14.025  d: Nature map advance, A on Top targeted at 21
(13500) 11:59:14.025  d: Nature map state, A @ 157->160->160, B @ 43->40->40
(13500) 11:59:14.754  m: Virtual Memory Usage: 1619 mb
(13500) 11:59:14.922  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 11:59:25.025  d: Nature map advance, B on Bottom targeted at 21
(13500) 11:59:25.025  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(13500) 11:59:36.223  d: Segment step: 6600 (1 commands)
(14192) 11:59:42.603  m: RDP perfomance debug. dg_sent=772, dg_recv=772, warn=0, err=0, retr=0, loss=0.0
(14192) 11:59:42.603  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:59:42.603  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11106; [2, 5]: 3895; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:59:43.712  m: UDP socket perfomance debug. addr=34990, recv=771, recv_tm=100.20, deliver_tm=0.01, send=771, send_tm=0.10
(13500) 11:59:44.754  m: Virtual Memory Usage: 1620 mb
(17484) 11:59:55.999  m: New statistics data chunk. size=1814, msg_num=23, lifetime=600.0
(17484) 11:59:55.999  m: Dispatching statistics data chunk. size=1814, msg_num=23
(17484) 11:59:55.999  m: Statistics data chunk written. size=1814, fname=C:\Users\Terem\Documents\My Games\Prime World\statdata\5bd05ebb00000000acc439bb.sta
(13500) 11:59:57.029  d: Nature map advance, B on Center targeted at 20
(13500) 11:59:57.029  d: Nature map state, A @ 112->110->110, B @ 158->160->160
(13500) 11:59:58.024  d: Player [Name] has started voting
(13500) 12:00:01.527  d: Nature map advance, A on Bottom targeted at 15
(13500) 12:00:01.527  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 12:00:01.926  d: Nature map advance, A on Center targeted at 15
(13500) 12:00:01.926  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(13500) 12:00:06.225  d: Segment step: 6900 (0 commands)
(14192) 12:00:12.604  m: RDP perfomance debug. dg_sent=746, dg_recv=746, warn=0, err=0, retr=0, loss=0.0
(14192) 12:00:12.604  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:00:12.604  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11096; [2, 5]: 3903; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:00:13.729  m: UDP socket perfomance debug. addr=34990, recv=747, recv_tm=99.77, deliver_tm=0.01, send=747, send_tm=0.10
(13500) 12:00:14.770  m: Virtual Memory Usage: 1620 mb
(14192) 12:00:27.433  W: Datagram sequence out of range. descr=(92.242.35.4:35011 47362:100), seq=466, wnd_start=467, wnd_size=256
(13500) 12:00:27.925  d: Command decline surrender
(13500) 12:00:36.225  d: Segment step: 7200 (1 commands)
(14192) 12:00:42.605  m: RDP perfomance debug. dg_sent=752, dg_recv=752, warn=1, err=0, retr=0, loss=0.0
(14192) 12:00:42.605  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:00:42.605  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10418; [2, 5]: 4581; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:00:43.730  m: UDP socket perfomance debug. addr=34990, recv=752, recv_tm=99.97, deliver_tm=0.01, send=752, send_tm=0.09
(13500) 12:00:44.771  m: Virtual Memory Usage: 1624 mb
(13500) 12:00:54.227  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:00:58.393  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 5; [40.0, 50.0]: 83; 507}
(13500) 12:01:01.029  d: Nature map advance, A on Top targeted at 15
(13500) 12:01:01.030  d: Nature map state, A @ 217->220->220, B @ 43->40->40
(13500) 12:01:05.926  d: Nature map advance, B on Top targeted at 21
(13500) 12:01:05.926  d: Nature map state, A @ 163->160->160, B @ 43->40->40
(13500) 12:01:06.227  d: Segment step: 7500 (1 commands)
(14192) 12:01:12.606  m: RDP perfomance debug. dg_sent=778, dg_recv=778, warn=0, err=0, retr=0, loss=0.0
(14192) 12:01:12.606  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:01:12.606  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11228; [2, 5]: 3772; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:01:13.732  m: UDP socket perfomance debug. addr=34990, recv=777, recv_tm=99.98, deliver_tm=0.01, send=777, send_tm=0.10
(13500) 12:01:14.773  m: Virtual Memory Usage: 1627 mb
(13500) 12:01:36.228  d: Segment step: 7800 (2 commands)
(14192) 12:01:42.607  m: RDP perfomance debug. dg_sent=739, dg_recv=739, warn=0, err=0, retr=0, loss=0.0
(14192) 12:01:42.607  m: RDP perfomance debug. polls={0; [0, 1]: 14998; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:01:42.607  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10776; [2, 5]: 4222; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:01:43.733  m: UDP socket perfomance debug. addr=34990, recv=741, recv_tm=99.98, deliver_tm=0.01, send=741, send_tm=0.10
(13500) 12:01:44.777  m: Virtual Memory Usage: 1633 mb
(13500) 12:01:49.544  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:02:06.246  d: Segment step: 8100 (1 commands)
(14192) 12:02:12.609  m: RDP perfomance debug. dg_sent=741, dg_recv=741, warn=0, err=0, retr=0, loss=0.0
(14192) 12:02:12.609  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:02:12.609  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10572; [2, 5]: 4427; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:02:13.749  m: UDP socket perfomance debug. addr=34990, recv=740, recv_tm=100.02, deliver_tm=0.01, send=740, send_tm=0.10
(13500) 12:02:13.847  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:02:14.749  d: Nature map advance, B on Top targeted at 27
(13500) 12:02:14.749  d: Nature map state, A @ 163->160->160, B @ 97->100->100
(13500) 12:02:14.779  m: Virtual Memory Usage: 1635 mb
(13500) 12:02:20.946  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:02:29.948  d: Player [Name] has started voting
(13500) 12:02:30.346  d: Can't initiate voting because another one in progress
(11736) 12:02:32.950  d: Command decline surrender
(13500) 12:02:36.247  d: Segment step: 8400 (0 commands)
(14192) 12:02:42.610  m: RDP perfomance debug. dg_sent=766, dg_recv=766, warn=0, err=0, retr=0, loss=0.0
(14192) 12:02:42.610  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:02:42.610  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11284; [2, 5]: 3716; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:02:43.749  m: UDP socket perfomance debug. addr=34990, recv=763, recv_tm=99.98, deliver_tm=0.01, send=763, send_tm=0.10
(13500) 12:02:44.791  m: Virtual Memory Usage: 1639 mb
(13500) 12:02:45.551  d: Nature map advance, B on Bottom targeted at 26
(13500) 12:02:45.551  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(13500) 12:02:56.150  d: Nature map advance, A on Bottom targeted at 21
(13500) 12:02:56.150  d: Nature map state, A @ 157->160->160, B @ 52->50->50
(13500) 12:03:06.248  d: Segment step: 8700 (2 commands)
(14192) 12:03:12.612  m: RDP perfomance debug. dg_sent=744, dg_recv=744, warn=0, err=0, retr=0, loss=0.0
(14192) 12:03:12.612  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:03:12.612  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10390; [2, 5]: 4611; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13500) 12:03:13.649  d: Nature map advance, A on Top targeted at 21
(13500) 12:03:13.649  d: Nature map state, A @ 163->160->160, B @ 43->40->40
(6584) 12:03:13.751  m: UDP socket perfomance debug. addr=34990, recv=747, recv_tm=99.98, deliver_tm=0.01, send=747, send_tm=0.10
(13500) 12:03:14.795  m: Virtual Memory Usage: 1645 mb
(13500) 12:03:27.252  d: Nature map advance, B on Center targeted at 26
(13500) 12:03:27.252  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(13500) 12:03:32.751  d: Nature map advance, A on Center targeted at 20
(13500) 12:03:32.751  d: Nature map state, A @ 158->160->160, B @ 53->50->50
(13500) 12:03:36.248  d: Segment step: 9000 (3 commands)
(13500) 12:03:39.317  d: Reconnect: Client is reconnecting (clientId=249253)
(14192) 12:03:42.614  m: RDP perfomance debug. dg_sent=749, dg_recv=749, warn=0, err=0, retr=0, loss=0.0
(14192) 12:03:42.614  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:03:42.614  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10916; [2, 5]: 4085; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:03:43.754  m: UDP socket perfomance debug. addr=34990, recv=749, recv_tm=99.98, deliver_tm=0.01, send=749, send_tm=0.09
(13500) 12:03:44.811  m: Virtual Memory Usage: 1647 mb
(13500) 12:03:52.250  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:03:58.516  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 54; 541}
(13500) 12:04:06.251  d: Segment step: 9300 (1 commands)
(13500) 12:04:10.052  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:04:11.551  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:04:11.951  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(14192) 12:04:12.615  m: RDP perfomance debug. dg_sent=746, dg_recv=746, warn=0, err=0, retr=0, loss=0.0
(14192) 12:04:12.615  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:04:12.615  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10908; [2, 5]: 4093; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13500) 12:04:13.250  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:04:13.450  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(6584) 12:04:13.755  m: UDP socket perfomance debug. addr=34990, recv=745, recv_tm=99.98, deliver_tm=0.01, send=745, send_tm=0.10
(13500) 12:04:14.812  m: Virtual Memory Usage: 1642 mb
(13500) 12:04:31.368  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:04:32.469  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(13500) 12:04:33.470  d: Player [Name] has started voting
(13500) 12:04:36.254  d: Segment step: 9600 (3 commands)
(14192) 12:04:42.616  m: RDP perfomance debug. dg_sent=758, dg_recv=758, warn=0, err=0, retr=0, loss=0.0
(14192) 12:04:42.616  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:04:42.616  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10449; [2, 5]: 4549; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 12:04:43.774  m: UDP socket perfomance debug. addr=34990, recv=760, recv_tm=100.03, deliver_tm=0.01, send=760, send_tm=0.10
(13500) 12:04:44.671  d: Command accept surrender
(13500) 12:04:44.674  d: Faction 2 lost The Game
(13500) 12:04:44.674  d: Title BestKiller awarded to playerId 0
(13500) 12:04:44.674  d: Title TopCreepKills awarded to playerId 1
(13500) 12:04:44.674  d: Title TopCreepKills awarded to playerId 2
(13500) 12:04:44.674  d: Title TopKillStreaker awarded to playerId 3
(13500) 12:04:44.674  d: Title TopTowerKills awarded to playerId 4
(13500) 12:04:44.674  d: Title TopNeutralKiller awarded to playerId 5
(13500) 12:04:44.674  d: Title TopNeutralKiller awarded to playerId 6
(13500) 12:04:44.674  d: Title Kamikaze awarded to playerId 7
(13500) 12:04:44.674  d: Title BestKiller awarded to playerId 8
(13500) 12:04:44.675  d: Title BestAssister awarded to playerId 9
(13500) 12:04:44.679  d: Final Scoring for team Neutral
(13500) 12:04:44.681  d:    Destroyed Towers score: 0
(13500) 12:04:44.683  d:    Boss Kill score: 0
(13500) 12:04:44.684  d:    Loose score: 0
(13500) 12:04:44.685  d:    Top Killers team score: 0
(13500) 12:04:44.687  d:    Top Assisters team score: 0
(13500) 12:04:44.689  d: Final Scoring for team Freeze
(13500) 12:04:44.690  d:    Destroyed Towers score: 16
(13500) 12:04:44.693  d:    Boss Kill score: 0
(13500) 12:04:44.694  d:    Victory score: 30
(13500) 12:04:44.695  d:    Top Killers team score: 0
(13500) 12:04:44.697  d:    Top Assisters team score: 0
(13500) 12:04:44.699  d: Final Scoring for team Burn
(13500) 12:04:44.701  d:    Destroyed Towers score: 0
(13500) 12:04:44.703  d:    Boss Kill score: 0
(13500) 12:04:44.704  d:    Loose score: 0
(13500) 12:04:44.705  d:    Top Killers team score: 0
(13500) 12:04:44.707  d:    Top Assisters team score: 0
(13500) 12:04:44.708  d: Hero userid 1178579 (playerid 0) has personal score: 40
(13500) 12:04:44.709  d: Hero userid 5599879 (playerid 1) has personal score: 32
(13500) 12:04:44.709  d: Hero userid 5261694 (playerid 3) has personal score: 41
(13500) 12:04:44.709  d: Hero userid 5100762 (playerid 4) has personal score: 35
(13500) 12:04:44.710  d: Hero userid 1549680 (playerid 5) has personal score: 32
(13500) 12:04:44.710  d: Hero userid 772190 (playerid 2) has personal score: 32
(13500) 12:04:44.710  d: Hero userid 249253 (playerid 6) has personal score: 32
(13500) 12:04:44.710  d: Hero userid 4777282 (playerid 7) has personal score: 32
(13500) 12:04:44.710  d: Hero userid 2791428 (playerid 8) has personal score: 32
(13500) 12:04:44.710  d: Hero userid 5593899 (playerid 9) has personal score: 32
(13500) 12:04:44.710  d: Hero userid 1178579 (playerid 0) got title score: 7
(13500) 12:04:44.710  d: Hero userid 5599879 (playerid 1) got title score: 6
(13500) 12:04:44.710  d: Hero userid 5261694 (playerid 3) got title score: 6
(13500) 12:04:44.710  d: Hero userid 5100762 (playerid 4) got title score: 6
(13500) 12:04:44.710  d: Hero userid 1549680 (playerid 5) got title score: 4
(13500) 12:04:44.710  d: Hero userid 772190 (playerid 2) got title score: 6
(13500) 12:04:44.710  d: Hero userid 249253 (playerid 6) got title score: 4
(13500) 12:04:44.710  d: Hero userid 4777282 (playerid 7) got title score: 1
(13500) 12:04:44.710  d: Hero userid 2791428 (playerid 8) got title score: 7
(13500) 12:04:44.711  d: Hero userid 5593899 (playerid 9) got title score: 6
(13500) 12:04:44.711  d: Players statistics:
(13500) 12:04:44.711  d:   player 1178579 got 93 score, 0 special points, 23 level, 9 + 5 / 3 KD, 
(13500) 12:04:44.711  d:   player 5599879 got 84 score, 0 special points, 21 level, 4 + 2 / 0 KD, 
(13500) 12:04:44.711  d:   player 772190 got 38 score, 0 special points, 15 level, 0 + 0 / 4 KD, 
(13500) 12:04:44.711  d:   player 5261694 got 93 score, 0 special points, 19 level, 6 + 12 / 0 KD, 
(13500) 12:04:44.711  d:   player 5100762 got 87 score, 0 special points, 21 level, 5 + 3 / 1 KD, 
(13500) 12:04:44.711  d:   player 1549680 got 82 score, 0 special points, 18 level, 1 + 2 / 0 KD, 
(13500) 12:04:44.711  d:   player 249253 got 36 score, 0 special points, 14 level, 0 + 1 / 4 KD, 
(13500) 12:04:44.711  d:   player 4777282 got 33 score, 0 special points, 15 level, 1 + 2 / 7 KD, 
(13500) 12:04:44.711  d:   player 2791428 got 39 score, 0 special points, 19 level, 3 + 1 / 4 KD, 
(13500) 12:04:44.711  d:   player 5593899 got 38 score, 0 special points, 14 level, 0 + 3 / 6 KD, 
(13500) 12:04:44.823  m: Virtual Memory Usage: 1645 mb
(13500) 12:04:45.369  d:  TRACE FROM FLASH newPlayerRating = 1488 
(13500) 12:04:45.369  d:  TRACE FROM FLASH player.LeagueIndex = 0 
(13500) 12:04:45.369  d:  TRACE FROM FLASH player.LeaguePlace = 0 
(13500) 12:04:45.369  d:  TRACE FROM FLASH player.newLeaguePlace = 0 
(13500) 12:04:45.369  d:  TRACE FROM FLASH player.leaguePlaces =  
(13500) 12:04:45.370  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:45.370  d: recieved award (type=raiting count=20.000000)
(13500) 12:04:45.370  d: recieved award (type=experience count=656.000000)
(13500) 12:04:45.370  d: recieved award (type=talent count=1.000000 owned=true id=G252 giver = 0)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G051 giver = 0)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G261 giver = 0)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G208 giver = 0)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G171 giver = 0)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G155 giver = 0)
(13500) 12:04:45.371  d: recieved award (type=Silver count=1500.000000 owned=true, isTasty b)
(13500) 12:04:45.371  d: recieved award (type=Resource1 count=277.000000 owned=true, isTasty b)
(13500) 12:04:45.371  d: recieved award (type=Resource2 count=286.000000 owned=true, isTasty b)
(13500) 12:04:45.371  d: recieved award (type=Resource3 count=281.000000 owned=true, isTasty b)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G389 giver = 1178579)
(13500) 12:04:45.371  d: recieved award (type=talent count=1.000000 owned=true id=G428 giver = 1178579)
(13500) 12:04:45.371  d: Call AddAward image = /UI/Styles/Icons/Talents/_208.dds, count = 1.000000
(13500) 12:04:45.371  d: Call AddAward image = /UI/Styles/Icons/Talents/_155.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/Talents/_051.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/Talents/_261.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/Talents/_171.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/Talents/_252.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/Talents/_428.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/Talents/_389.dds, count = 1.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/LobbyItems/Wood64.dds, count = 277.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/LobbyItems/Ore64.dds, count = 286.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/LobbyItems/Bread64.dds, count = 281.000000
(13500) 12:04:45.372  d: Call AddAward image = /UI/Styles/Icons/LobbyItems/Silver64.dds, count = 1500.000000
(13500) 12:04:48.585  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 30.0]: 2; [30.0, 40.0]: 6; [40.0, 50.0]: 43; 533}
(13500) 12:04:49.421  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.421  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.421  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.422  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.422  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.422  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.422  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.423  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.423  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:49.423  d:  TRACE FROM FLASH SetHero 
(13500) 12:04:50.523  d: SharedD3DBufferST resized to 1053172 bytes

(13500) 12:04:50.541  d: SharedD3DBufferST resized to 1057636 bytes

(13500) 12:04:50.558  d: SharedD3DBufferST resized to 1080024 bytes

(13500) 12:04:50.577  d: SharedD3DBufferST resized to 1087156 bytes

(13500) 12:04:50.593  d: SharedD3DBufferST resized to 1107892 bytes

(13500) 12:04:50.660  d: SharedD3DBufferST resized to 1112500 bytes

(13500) 12:04:50.678  d: SharedD3DBufferST resized to 1116964 bytes

(13500) 12:04:50.697  d: SharedD3DBufferST resized to 1123876 bytes

(13500) 12:04:50.713  d: SharedD3DBufferST resized to 1131940 bytes

(13500) 12:04:50.730  d: SharedD3DBufferST resized to 1146196 bytes

(14192) 12:05:12.616  m: RDP perfomance debug. dg_sent=80, dg_recv=80, warn=0, err=0, retr=0, loss=0.0
(14192) 12:05:12.616  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 12:05:12.616  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10517; [2, 5]: 4483; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
